,category,nominee,year,winner
11027,Actress in a Supporting Role,Laura Linney,2005,0.0
11028,Actress in a Supporting Role,Virginia Madsen,2005,0.0
11029,Actress in a Supporting Role,Sophie Okonedo,2005,0.0
11030,Actress in a Supporting Role,Natalie Portman,2005,0.0
11031,Animated Feature Film,The Incredibles,2005,1.0
11032,Animated Feature Film,Shark Tale,2005,0.0
11033,Animated Feature Film,Shrek 2,2005,0.0
11034,Art Direction,The Aviator,2005,1.0
11035,Art Direction,Finding Neverland,2005,0.0
11036,Art Direction,Lemony Snicket's A Series of Unfortunate Events,2005,0.0
11037,Art Direction,The Phantom of the Opera,2005,0.0
11038,Art Direction,A Very Long Engagement,2005,0.0
11039,Cinematography,The Aviator,2005,1.0
11040,Cinematography,House of Flying Daggers,2005,0.0
11041,Cinematography,The Passion of the Christ,2005,0.0
11042,Cinematography,The Phantom of the Opera,2005,0.0
11043,Cinematography,A Very Long Engagement,2005,0.0
11044,Costume Design,The Aviator,2005,1.0
11045,Costume Design,Finding Neverland,2005,0.0
11046,Costume Design,Lemony Snicket's A Series of Unfortunate Events,2005,0.0
11047,Costume Design,Ray,2005,0.0
11048,Costume Design,Troy,2005,0.0
11049,Directing,Million Dollar Baby,2005,1.0
11050,Directing,The Aviator,2005,0.0
11051,Directing,Ray,2005,0.0
11052,Directing,Sideways,2005,0.0
11053,Directing,Vera Drake,2005,0.0
11054,Documentary (Feature),Born into Brothels,2005,1.0
11055,Documentary (Feature),The Story of the Weeping Camel,2005,0.0
11056,Documentary (Feature),Super Size Me,2005,0.0
11057,Documentary (Feature),Tupac: Resurrection,2005,0.0
11058,Documentary (Feature),Twist of Faith,2005,0.0
11059,Documentary (Short Subject),Mighty Times: The Children's March,2005,1.0
11060,Documentary (Short Subject),Autism Is a World,2005,0.0
11061,Documentary (Short Subject),The Children of Leningradsky,2005,0.0
11062,Documentary (Short Subject),Hardwood,2005,0.0
11063,Documentary (Short Subject),Sister Rose's Passion,2005,0.0
11064,Film Editing,The Aviator,2005,1.0
11065,Film Editing,Collateral,2005,0.0
11066,Film Editing,Finding Neverland,2005,0.0
11067,Film Editing,Million Dollar Baby,2005,0.0
11068,Film Editing,Ray,2005,0.0
11069,Foreign Language Film,The Sea Inside,2005,1.0
11070,Foreign Language Film,As It Is in Heaven,2005,0.0
11071,Foreign Language Film,The Chorus (Les Choristes),2005,0.0
11072,Foreign Language Film,Downfall,2005,0.0
11073,Foreign Language Film,Yesterday,2005,0.0
11074,Jean Hersholt Humanitarian Award,,2005,1.0
11108,Makeup,Lemony Snicket's A Series of Unfortunate Events,2005,1.0
11109,Makeup,The Passion of the Christ,2005,0.0
11110,Makeup,The Sea Inside,2005,0.0
11111,Music (Original Score),Finding Neverland,2005,1.0
11112,Music (Original Score),Harry Potter and the Prisoner of Azkaban,2005,0.0
11113,Music (Original Score),Lemony Snicket's A Series of Unfortunate Events,2005,0.0
11114,Music (Original Score),The Passion of the Christ,2005,0.0
11115,Music (Original Score),The Village,2005,0.0
11116,Music (Original Song),The Motorcycle Diaries,2005,1.0
11117,Music (Original Song),Shrek 2,2005,0.0
11118,Music (Original Song),The Polar Express,2005,0.0
11119,Music (Original Song),The Phantom of the Opera,2005,0.0
11120,Music (Original Song),The Chorus (Les Choristes),2005,0.0
11121,Best Picture,Million Dollar Baby,2005,1.0
11122,Best Picture,The Aviator,2005,0.0
11123,Best Picture,Finding Neverland,2005,0.0
11124,Best Picture,Ray,2005,0.0
11125,Best Picture,Sideways,2005,0.0
11126,Short Film (Animated),Ryan,2005,1.0
11127,Short Film (Animated),Birthday Boy,2005,0.0
11128,Short Film (Animated),Gopher Broke,2005,0.0
11129,Short Film (Animated),Guard Dog,2005,0.0
11130,Short Film (Animated),Lorenzo,2005,0.0
11131,Short Film (Live Action),Wasp,2005,1.0
11132,Short Film (Live Action),Everything in This Country Must,2005,0.0
11133,Short Film (Live Action),Little Terrorist,2005,0.0
11134,Short Film (Live Action),,2005,0.0
11135,Short Film (Live Action),"Two Cars, One Night",2005,0.0
11136,Sound Editing,The Incredibles,2005,1.0
11137,Sound Editing,The Polar Express,2005,0.0
11138,Sound Editing,Spider-Man 2,2005,0.0
11139,Sound Mixing,Ray,2005,1.0
11140,Sound Mixing,The Aviator,2005,0.0
11141,Sound Mixing,The Incredibles,2005,0.0
11142,Sound Mixing,The Polar Express,2005,0.0
11143,Sound Mixing,Spider-Man 2,2005,0.0
11144,Visual Effects,Spider-Man 2,2005,1.0
11145,Visual Effects,Harry Potter and the Prisoner of Azkaban,2005,0.0
11146,Visual Effects,"I, Robot",2005,0.0
11147,Writing (Adapted Screenplay),Sideways,2005,1.0
11148,Writing (Adapted Screenplay),Before Sunset,2005,0.0
11149,Writing (Adapted Screenplay),Finding Neverland,2005,0.0
11150,Writing (Adapted Screenplay),Million Dollar Baby,2005,0.0
11151,Writing (Adapted Screenplay),The Motorcycle Diaries,2005,0.0
11152,Writing (Original Screenplay),Eternal Sunshine of the Spotless Mind,2005,1.0
11153,Writing (Original Screenplay),The Aviator,2005,0.0
11154,Writing (Original Screenplay),Hotel Rwanda,2005,0.0
11155,Writing (Original Screenplay),The Incredibles,2005,0.0
11156,Writing (Original Screenplay),Vera Drake,2005,0.0
11157,Actor in a Leading Role,Philip Seymour Hoffman,2006,1.0
11158,Actor in a Leading Role,Terrence Howard,2006,0.0
11159,Actor in a Leading Role,Heath Ledger,2006,0.0
11160,Actor in a Leading Role,Joaquin Phoenix,2006,1.0
11161,Actor in a Leading Role,David Strathairn,2006,0.0
11162,Actor in a Supporting Role,George Clooney,2006,1.0
11163,Actor in a Supporting Role,Matt Dillon,2006,0.0
11164,Actor in a Supporting Role,Paul Giamatti,2006,0.0
11165,Actor in a Supporting Role,Jake Gyllenhaal,2006,0.0
11166,Actor in a Supporting Role,William Hurt,2006,0.0
11167,Actress in a Leading Role,Reese Witherspoon,2006,1.0
11168,Actress in a Leading Role,Judi Dench,2006,0.0
11169,Actress in a Leading Role,Felicity Huffman,2006,0.0
11170,Actress in a Leading Role,Keira Knightley,2006,0.0
11171,Actress in a Leading Role,Charlize Theron,2006,1.0
11172,Actress in a Supporting Role,Rachel Weisz,2006,1.0
11173,Actress in a Supporting Role,Amy Adams,2006,0.0
11174,Actress in a Supporting Role,Catherine Keener,2006,0.0
11175,Actress in a Supporting Role,Frances McDormand,2006,0.0
11176,Actress in a Supporting Role,Michelle Williams,2006,0.0
11177,Animated Feature Film,Wallace & Gromit in The Curse of the Were-Rabbit,2006,1.0
11178,Animated Feature Film,Howl's Moving Castle,2006,0.0
11179,Animated Feature Film,Tim Burton's Corpse Bride,2006,0.0
11180,Art Direction,Memoirs of a Geisha,2006,1.0
11181,Art Direction,"Good Night, and Good Luck.",2006,0.0
11182,Art Direction,Harry Potter and the Goblet of Fire,2006,0.0
11183,Art Direction,King Kong,2006,0.0
11184,Art Direction,Pride & Prejudice,2006,0.0
11185,Cinematography,Memoirs of a Geisha,2006,1.0
11186,Cinematography,Batman Begins,2006,0.0
11187,Cinematography,Brokeback Mountain,2006,0.0
11188,Cinematography,"Good Night, and Good Luck.",2006,0.0
11189,Cinematography,The New World,2006,0.0
11190,Costume Design,Memoirs of a Geisha,2006,1.0
11191,Costume Design,Charlie and the Chocolate Factory,2006,0.0
11192,Costume Design,Mrs. Henderson Presents,2006,0.0
11193,Costume Design,Pride & Prejudice,2006,0.0
11194,Costume Design,Walk the Line,2006,0.0
11195,Directing,Brokeback Mountain,2006,1.0
11196,Directing,Capote,2006,0.0
11197,Directing,Crash,2006,0.0
11198,Directing,"Good Night, and Good Luck.",2006,0.0
11199,Directing,Munich,2006,0.0
11200,Documentary (Feature),March of the Penguins,2006,1.0
11201,Documentary (Feature),Darwin's Nightmare,2006,0.0
11202,Documentary (Feature),Enron: The Smartest Guys in the Room,2006,0.0
11203,Documentary (Feature),Murderball,2006,0.0
11204,Documentary (Feature),Street Fight,2006,0.0
11205,Documentary (Short Subject),A Note of Triumph: The Golden Age of Norman Corwin,2006,1.0
11206,Documentary (Short Subject),The Death of Kevin Carter: Casualty of the Bang Bang Club,2006,0.0
11207,Documentary (Short Subject),God Sleeps in Rwanda,2006,0.0
11208,Documentary (Short Subject),The Mushroom Club,2006,0.0
11209,Film Editing,Crash,2006,1.0
11210,Film Editing,Cinderella Man,2006,0.0
11211,Film Editing,The Constant Gardener,2006,0.0
11212,Film Editing,Munich,2006,0.0
11213,Film Editing,Walk the Line,2006,0.0
11214,Foreign Language Film,Tsotsi,2006,1.0
11215,Foreign Language Film,Don't Tell,2006,0.0
11216,Foreign Language Film,,2006,0.0
11217,Foreign Language Film,Paradise Now,2006,0.0
11218,Foreign Language Film,Sophie Scholl - The Final Days,2006,0.0
11219,Makeup,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2006,1.0
11220,Makeup,Cinderella Man,2006,0.0
11221,Makeup,Star Wars: Episode III Revenge of the Sith,2006,0.0
11222,Music (Original Score),Brokeback Mountain,2006,1.0
11223,Music (Original Score),The Constant Gardener,2006,0.0
11224,Music (Original Score),Memoirs of a Geisha,2006,0.0
11225,Music (Original Score),Munich,2006,0.0
11226,Music (Original Score),Pride & Prejudice,2006,0.0
11227,Music (Original Song),Hustle & Flow,2006,1.0
11228,Music (Original Song),Crash,2006,0.0
11229,Music (Original Song),Transamerica,2006,0.0
11230,Best Picture,Crash,2006,1.0
11231,Best Picture,Brokeback Mountain,2006,0.0
11232,Best Picture,Capote,2006,0.0
11233,Best Picture,"Good Night, and Good Luck.",2006,0.0
11234,Best Picture,Munich,2006,0.0
11235,Short Film (Animated),The Moon and the Son: An Imagined Conversation,2006,1.0
11236,Short Film (Animated),Badgered,2006,0.0
11237,Short Film (Animated),The Mysterious Geographic Explorations of Jasper Morello,2006,0.0
11238,Short Film (Animated),9,2006,0.0
11239,Short Film (Animated),One Man Band,2006,0.0
11240,Short Film (Live Action),Six Shooter,2006,1.0
11241,Short Film (Live Action),Ausreisser (The Runaway),2006,0.0
11242,Short Film (Live Action),Cashback,2006,0.0
11243,Short Film (Live Action),The Last Farm,2006,0.0
11244,Short Film (Live Action),Our Time Is Up,2006,0.0
11245,Sound Editing,King Kong,2006,1.0
11246,Sound Editing,Memoirs of a Geisha,2006,0.0
11247,Sound Editing,War of the Worlds,2006,0.0
11248,Sound Mixing,King Kong,2006,1.0
11249,Sound Mixing,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2006,0.0
11250,Sound Mixing,Memoirs of a Geisha,2006,0.0
11251,Sound Mixing,Walk the Line,2006,0.0
11252,Sound Mixing,War of the Worlds,2006,0.0
11253,Visual Effects,King Kong,2006,1.0
11254,Visual Effects,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2006,0.0
11255,Visual Effects,War of the Worlds,2006,0.0
11256,Writing (Adapted Screenplay),Brokeback Mountain,2006,1.0
11257,Writing (Adapted Screenplay),Capote,2006,0.0
11258,Writing (Adapted Screenplay),The Constant Gardener,2006,0.0
11259,Writing (Adapted Screenplay),A History of Violence,2006,0.0
11260,Writing (Adapted Screenplay),Munich,2006,0.0
11261,Writing (Original Screenplay),Crash,2006,1.0
11262,Writing (Original Screenplay),"Good Night, and Good Luck.",2006,0.0
11263,Writing (Original Screenplay),Match Point,2006,0.0
11264,Writing (Original Screenplay),The Squid and the Whale,2006,0.0
11265,Writing (Original Screenplay),Syriana,2006,0.0
11266,Actor in a Leading Role,Forest Whitaker,2007,1.0
11267,Actor in a Leading Role,Leonardo DiCaprio,2007,1.0
11268,Actor in a Leading Role,Ryan Gosling,2007,0.0
11269,Actor in a Leading Role,Peter O'Toole,2007,0.0
11270,Actor in a Leading Role,Will Smith,2007,1.0
11271,Actor in a Supporting Role,Alan Arkin,2007,1.0
11272,Actor in a Supporting Role,Jackie Earle Haley,2007,0.0
11273,Actor in a Supporting Role,Djimon Hounsou,2007,0.0
11274,Actor in a Supporting Role,Eddie Murphy,2007,0.0
11275,Actor in a Supporting Role,Mark Wahlberg,2007,0.0
11276,Actress in a Leading Role,Helen Mirren,2007,1.0
11277,Actress in a Leading Role,Penélope Cruz,2007,0.0
11278,Actress in a Leading Role,Judi Dench,2007,0.0
11279,Actress in a Leading Role,Meryl Streep,2007,1.0
11281,Actress in a Leading Role,Kate Winslet,2007,1.0
11282,Actress in a Supporting Role,Jennifer Hudson,2007,1.0
11283,Actress in a Supporting Role,Adriana Barraza,2007,0.0
11284,Actress in a Supporting Role,Cate Blanchett,2007,1.0
11285,Actress in a Supporting Role,Abigail Breslin,2007,0.0
11286,Actress in a Supporting Role,Rinko Kikuchi,2007,0.0
11287,Animated Feature Film,Happy Feet,2007,1.0
11288,Animated Feature Film,Cars,2007,0.0
11289,Animated Feature Film,Monster House,2007,0.0
11290,Art Direction,Pan's Labyrinth,2007,1.0
11291,Art Direction,Dreamgirls,2007,0.0
11292,Art Direction,The Good Shepherd,2007,0.0
11293,Art Direction,Pirates of the Caribbean: Dead Man's Chest,2007,0.0
11294,Art Direction,The Prestige,2007,0.0
11295,Cinematography,Pan's Labyrinth,2007,1.0
11296,Cinematography,The Black Dahlia,2007,0.0
11297,Cinematography,Children of Men,2007,0.0
11298,Cinematography,The Illusionist,2007,0.0
11299,Cinematography,The Prestige,2007,0.0
11300,Costume Design,Marie Antoinette,2007,1.0
11301,Costume Design,Curse of the Golden Flower,2007,0.0
11302,Costume Design,The Devil Wears Prada,2007,0.0
11303,Costume Design,Dreamgirls,2007,0.0
11304,Costume Design,The Queen,2007,0.0
11305,Directing,The Departed,2007,1.0
11306,Directing,Babel,2007,0.0
11307,Directing,Letters from Iwo Jima,2007,0.0
11308,Directing,The Queen,2007,0.0
11309,Directing,United 93,2007,0.0
11310,Documentary (Feature),An Inconvenient Truth,2007,1.0
11311,Documentary (Feature),Deliver Us from Evil,2007,0.0
11312,Documentary (Feature),Iraq in Fragments,2007,0.0
11313,Documentary (Feature),Jesus Camp,2007,0.0
11314,Documentary (Feature),"My Country, My Country",2007,0.0
11315,Documentary (Short Subject),The Blood of Yingzhou District,2007,1.0
11316,Documentary (Short Subject),Recycled Life,2007,0.0
11317,Documentary (Short Subject),Rehearsing a Dream,2007,0.0
11318,Documentary (Short Subject),Two Hands,2007,0.0
11319,Film Editing,The Departed,2007,1.0
11320,Film Editing,Babel,2007,0.0
11321,Film Editing,Blood Diamond,2007,0.0
11322,Film Editing,Children of Men,2007,0.0
11323,Film Editing,United 93,2007,0.0
11324,Foreign Language Film,The Lives of Others,2007,1.0
11325,Foreign Language Film,After the Wedding,2007,0.0
11326,Foreign Language Film,Days of Glory (Indigènes),2007,0.0
11327,Foreign Language Film,Pan's Labyrinth,2007,0.0
11328,Foreign Language Film,Water,2007,0.0
11329,Jean Hersholt Humanitarian Award,,2007,1.0
11363,Makeup,Pan's Labyrinth,2007,1.0
11364,Makeup,Apocalypto,2007,0.0
11365,Makeup,Click,2007,0.0
11366,Music (Original Score),Babel,2007,1.0
11367,Music (Original Score),The Good German,2007,0.0
11368,Music (Original Score),Notes on a Scandal,2007,0.0
11369,Music (Original Score),Pan's Labyrinth,2007,0.0
11370,Music (Original Score),The Queen,2007,0.0
11371,Music (Original Song),An Inconvenient Truth,2007,1.0
11372,Music (Original Song),Dreamgirls,2007,0.0
11374,Music (Original Song),Cars,2007,0.0
11376,Best Picture,The Departed,2007,1.0
11377,Best Picture,Babel,2007,0.0
11378,Best Picture,Letters from Iwo Jima,2007,0.0
11379,Best Picture,Little Miss Sunshine,2007,0.0
11380,Best Picture,The Queen,2007,0.0
11381,Short Film (Animated),The Danish Poet,2007,1.0
11382,Short Film (Animated),Lifted,2007,0.0
11383,Short Film (Animated),The Little Matchgirl,2007,0.0
11384,Short Film (Animated),Maestro,2007,0.0
11385,Short Film (Animated),No Time for Nuts,2007,0.0
11386,Short Film (Live Action),West Bank Story,2007,1.0
11387,Short Film (Live Action),Binta and the Great Idea (Binta Y La Gran Idea),2007,0.0
11388,Short Film (Live Action),,2007,0.0
11389,Short Film (Live Action),Helmer & Son,2007,0.0
11390,Short Film (Live Action),The Saviour,2007,0.0
11391,Sound Editing,Letters from Iwo Jima,2007,1.0
11392,Sound Editing,Apocalypto,2007,0.0
11393,Sound Editing,Blood Diamond,2007,0.0
11394,Sound Editing,Flags of Our Fathers,2007,0.0
11395,Sound Editing,Pirates of the Caribbean: Dead Man's Chest,2007,0.0
11396,Sound Mixing,Dreamgirls,2007,1.0
11397,Sound Mixing,Apocalypto,2007,0.0
11398,Sound Mixing,Blood Diamond,2007,0.0
11399,Sound Mixing,Flags of Our Fathers,2007,0.0
11400,Sound Mixing,Pirates of the Caribbean: Dead Man's Chest,2007,0.0
11401,Visual Effects,Pirates of the Caribbean: Dead Man's Chest,2007,1.0
11402,Visual Effects,Poseidon,2007,0.0
11403,Visual Effects,Superman Returns,2007,0.0
11404,Writing (Adapted Screenplay),The Departed,2007,1.0
11405,Writing (Adapted Screenplay),Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2007,0.0
11406,Writing (Adapted Screenplay),Children of Men,2007,0.0
11407,Writing (Adapted Screenplay),Little Children,2007,0.0
11408,Writing (Adapted Screenplay),Notes on a Scandal,2007,0.0
11409,Writing (Original Screenplay),Little Miss Sunshine,2007,1.0
11410,Writing (Original Screenplay),Babel,2007,0.0
11411,Writing (Original Screenplay),Letters from Iwo Jima,2007,0.0
11412,Writing (Original Screenplay),Pan's Labyrinth,2007,0.0
11413,Writing (Original Screenplay),The Queen,2007,0.0
11414,Actor in a Leading Role,Daniel Day-Lewis,2008,1.0
11416,Actor in a Leading Role,George Clooney,2008,0.0
11417,Actor in a Leading Role,Johnny Depp,2008,0.0
11418,Actor in a Leading Role,Tommy Lee Jones,2008,0.0
11419,Actor in a Leading Role,Viggo Mortensen,2008,0.0
